index,date,region,hotel,review_positive,tag1,tag2,tag3
26653,2021-06-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"코엑스에 바로 위치하고있어서 교통, 음식 편의가 좋고 더운데 밖에 나갈 일 없는게 가장 좋아요! 시설도 정말 최근에 리모델링하여 깔끔하고 인테리어도 편안하게 쉴수있게 되어있네요!",인근시설(편의점 / 마트 / 시장),청결,
26654,2021-06-01,서울,그랜드 인터컨티넨탈 서울 파르나스,식사 모두 맛있었고 시설도 깨끗하고 아주 좋았습니다 직원분들 정말 친절하고 대접받는 기분이 들어 좋았습니다,"식사 (조식, 석식, 룸서비스)",청결,친절 / 서비스
26655,2021-06-01,서울,그랜드 인터컨티넨탈 서울 파르나스,역시 5성급 다운 침구류 및 꺠끗하고 청결한 욕실 아침 조식도 군더더기 없이 맛도 좋고 매우 만족,룸컨디션(가구 / 시설),화장실,"식사 (조식, 석식, 룸서비스)"
26656,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,아침 맛있고 직원서비스도 좋음!!,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,
26657,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,아침식사 좋았습니다. 특급호텔의 Quality를 잘 유지하고 있는 것 같습니다. 재방문의사 있습니다.,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,
26658,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"객실의 시설이 기대한것보다 매우 좋았고 쇼핑몰, 백화점과 연결되어있어 정말 즐거운시간을 보내기에 좋았습니다. 직원분들의 센스있는 친절함까지 돋보였습니다!^^",룸컨디션(가구 / 시설),인근시설(편의점 / 마트 / 시장),친절 / 서비스
26659,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,모든일에 빠른대처와 친절함이 좋았습니다,친절 / 서비스,,
26660,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,아침조식 맛있어요 친절하고 쾌적하고 어메니티 마음에들어요 또 가고싶어요 욕조까지 깨끗해서 너무 만족스럽습니다,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,화장실
26661,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,위치가 너무 좋음 깨끗하고 조식이 맛있음,교통 / 접근성,"식사 (조식, 석식, 룸서비스)",
26662,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,현대백화점쇼핑하기 좋고 위치도 좋습니다.,교통 / 접근성,,
26663,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,숙소 서비스부터 식사까지 너무 완벽했습니다. 잘 쉬다 갑니다,친절 / 서비스,"식사 (조식, 석식, 룸서비스)",
26664,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"주차의 편리성, 직원들의 친절도, 객실 상태, 음식, 주변의 편의시설 등 모든 부분이 최고인 호텔입니다.","부대시설 (수영장, 사우나)",친절 / 서비스,룸컨디션(가구 / 시설)
26665,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,객실도 깔끔하고 룸서비스도 맛있고 모든 점이 좋았어요~ 아주 만족합니다!,all,,
26666,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"친절하고, 깔끔하고, 쾌적하고, 파르나스몰과 현대백화점과 연결된 점, 주차장이 넓고 깔끔했던 것.",친절 / 서비스,청결,인근시설(편의점 / 마트 / 시장)
26668,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,서비스는 다른 5성급들과 비교해도 손색이 없습니다 갈때마다 감탄해요!!,all,,
26669,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,늦게 내려갔는데도 음식이 대체적으로 많고 좋았습니다. 종류가 다양합니다. 죽이나 씨리얼부터 스테이크까지~ 무엇보다도 매우 맛있었어요. 숙박하지 않아도 조식이든 디너든 한번 더 가보고 싶네요. 아!!! 꼭 클럽라운지 포함으로 가시길 추천드려요. 라운지도 매우 만족스럽습니다.,"식사 (조식, 석식, 룸서비스)","부대시설 (수영장, 사우나)",
26670,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,냄새랑 청결도가 너무 좋았습니다. 분위기도 너무 좋고 로비라운지도 엄청 고급스러웠습니다.,청결,"부대시설 (수영장, 사우나)",
26671,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식도 너무 좋았고 서비스나 객실 모두 만족스러웠습니다,all,,
26672,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,다 좋았습니다,all,,
26673,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,직원들의 친절,친절 / 서비스,,
26674,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식 너무 맛있고 생일이라하니까 케익도 주셨는데 그 케익이 너무 맛있었어요,친절 / 서비스,,
26675,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,좋았습니다.,all,,
26676,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,식사도 맛있고 직원분들 친절하셨습니다^^,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,
26677,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,전체적으로 서비스가 좋았고 깨끗했어요^^,all,,
26678,2021-01-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식 맛있었습니다!,친절 / 서비스,청결,
26679,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,모든 직원들이 친절하셨고 리모델링 이후라 시설이 모두 깨끗했다. 클럽라운지 서비스 모두 만족 스러웠다. 코로나로 인해 외출이 어려운 상황에서 호캉스로 제격이었다.,all,,
26680,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,직원들이 너무 친절하셨어요,친절 / 서비스,,
26681,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,선택 폭이 넓어서 좋았고 특히 빵코너가 맛있었어요.,"식사 (조식, 석식, 룸서비스)",,
26682,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"인테리어, 위치, 방구조",룸컨디션(가구 / 시설),교통 / 접근성,
26683,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"리뉴얼 후 깔끔한 인테리어와 편안한 침구로 기분 좋은 숙박이었음 호텔 지하 1층으로 바로 연결되는 파르나스몰을 통해 코엑스 몰, 현대백화점 등 추가 편의 시설을 즐기기 좋음",청결,인근시설(편의점 / 마트 / 시장),
26684,2020-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,지하철 역과 연결되어있음. 근처에 쇼핑 센터가 있음.,교통 / 접근성,인근시설(편의점 / 마트 / 시장),
26685,2021-01-01,서울,그랜드 인터컨티넨탈 서울 파르나스,생일기념으로 방문했는데 말로표현 못할정도로 너무 좋았어요 다음에 또 방문할래요!!,재방문의사,,
26686,2022-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,프론트 직원들의 응대가 좋았음! 완전 친절!!,친절 / 서비스,,
26689,2021-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,친절한 직원들,친절 / 서비스,,
26690,2021-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"침구가 매우 편했고, 욕실 크기가 넓은점도 좋았어요.",룸컨디션(가구 / 시설),화장실,
26691,2021-11-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식 맛있어요,"식사 (조식, 석식, 룸서비스)",,
26692,2021-11-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"조식도 맛있고, 종류도 많고 여유롭게 식사할 수 있도록 해 주셔서 감사했습니다. 인테리어도 새로해서 정말 좋았고, TV에 유튜브와 넷플렉스가 연결되어서 정말 좋았습니다. 코엑스랑 연결되어서 문화공간도 쉽게 갈 수 있었서 좋았습니다.","식사 (조식, 석식, 룸서비스)",룸컨디션(가구 / 시설),인근시설(편의점 / 마트 / 시장)
26695,2021-10-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식 좋았고 위치도 코엑스가 옆에 있어 좋았습니다.,"식사 (조식, 석식, 룸서비스)",인근시설(편의점 / 마트 / 시장),
26696,2021-09-01,서울,그랜드 인터컨티넨탈 서울 파르나스,청결하고 욕실이 아주 좋았어요 차와 물이 있는 것도 좋구요,청결,화장실,
26697,2021-09-01,서울,그랜드 인터컨티넨탈 서울 파르나스,깔끔한 인테리어와 전체적으로 조용한 호텔분위기 조말론 어메니티와 호텔분위기가 어울린다,룸컨디션(가구 / 시설),,
26698,2021-08-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"아침식사 훌륭했습니다! 출근하느냐고 후딱 먹었는데, 다음에 천천히 즐기고 싶을 정도로 좋았어요","식사 (조식, 석식, 룸서비스)",,
26699,2021-08-01,서울,그랜드 인터컨티넨탈 서울 파르나스,침대가 편안했었습니다.,룸컨디션(가구 / 시설),,
26700,2021-07-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"조식에 스테이크가 제공되며, 음식들이 하나같이 다 맛있었습니다.","식사 (조식, 석식, 룸서비스)",,
26701,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식이 아주. 맛있었습니다,"식사 (조식, 석식, 룸서비스)",,
26702,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,조식메뉴가 양보다는 질! 깔끔~,"식사 (조식, 석식, 룸서비스)",,
26703,2021-04-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"편리한 위치, 프론트 직원의 빠른 응대, 깔끔하고 고급스러운 룸컨디션",교통 / 접근성,친절 / 서비스,룸컨디션(가구 / 시설)
26704,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,아침은 너무 맛있었어요.  위치도 적당했습니다~,"식사 (조식, 석식, 룸서비스)",교통 / 접근성,
26705,2021-03-01,서울,그랜드 인터컨티넨탈 서울 파르나스,새로 변경한지 얼마안되  좋음,all,,
26707,2021-02-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"조식 뷔페 맛있었고, 방도 깨끗하고 좋았어요","식사 (조식, 석식, 룸서비스)",룸컨디션(가구 / 시설),
26708,2020-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,네 위치 좋았습니다,교통 / 접근성,,
26709,2020-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,아침 조식이 좋았습니다. 직원분들 친절도는 으뜸이었다고 생각되구요~ 방음도 너무 잘되서 오디오 빵빵하게 틀고 놀 수 있었어요. 수건을 넉넉하게 비치하여 편했습니다.,"식사 (조식, 석식, 룸서비스)",친절 / 서비스,룸컨디션(가구 / 시설)
26710,2022-01-01,서울,그랜드 인터컨티넨탈 서울 파르나스,"도착한 순간부터 너무나 친절하게 도와주셔서 첫인상부터 너무 좋았다. 리노베이션 한 룸의 시설 청결도 모두 좋았다. 방음도 잘 되는 편인것 같고 침대도 푹신해서 숙면을 취할수있었다. 주차, 대중교통 모두 펀리하다.",친절 / 서비스,룸컨디션(가구 / 시설),교통 / 접근성
26711,2021-09-01,서울,그랜드 인터컨티넨탈 서울 파르나스,최신. 깔끔한 인테리어. 고풍스럽고 현대스러움.,룸컨디션(가구 / 시설),,
26712,2021-10-01,서울,그랜드 인터컨티넨탈 서울 파르나스,편안한 침구 덕분에 푹 잘 잤습니다. 조식도 훌륭합니다.,룸컨디션(가구 / 시설),"식사 (조식, 석식, 룸서비스)",
26713,2021-08-01,서울,그랜드 인터컨티넨탈 서울 파르나스,쇼핑 및 즐길거리가 가까워서 좋아요~^^,인근시설(편의점 / 마트 / 시장),,
26714,2021-06-01,서울,그랜드 인터컨티넨탈 서울 파르나스,전체적으로 깔끔하고 로비라운지가 좋았습니다,청결,"부대시설 (수영장, 사우나)",
26715,2021-06-01,서울,그랜드 인터컨티넨탈 서울 파르나스,직원분들의 친절도 최상 입니다,친절 / 서비스,,
26716,2021-05-01,서울,그랜드 인터컨티넨탈 서울 파르나스,깔끔하고 좋았습니다,청결,,
26717,2020-12-01,서울,그랜드 인터컨티넨탈 서울 파르나스,직원분들이 매우 친절하셨고 그 덕분에 기분좋게 투숙하고 갑니다.,친절 / 서비스,,
26719,2021-12-01,서울,서울 신라호텔,음식도 좋았고 청결하고 편안한 객실이었습니다,"식사 (조식, 석식, 룸서비스)",청결,
26720,2022-01-01,서울,서울 신라호텔,커스터마이즈드 응대,친절 / 서비스,,
26721,2022-01-01,서울,서울 신라호텔,"식사는 맛있고 ,  위치는 해당일이 차가 안막혀서 다행이였어요  보통 교통체증이 심한곳 이라서요","식사 (조식, 석식, 룸서비스)",,
26722,2022-01-01,서울,서울 신라호텔,시설은 역시 아늑하고 편안해요. 어메니티도 좋구요,룸컨디션(가구 / 시설),친절 / 서비스,
26723,2021-12-01,서울,서울 신라호텔,"서비스가 정말 최고였구요, 방 컨디션 조식 모두 만족스러웠습니다.",친절 / 서비스,룸컨디션(가구 / 시설),"식사 (조식, 석식, 룸서비스)"
26724,2021-12-01,서울,서울 신라호텔,평일에 가서 체크인/체크아웃도 안기다리고 바로바로했고 다른 손님들과 동선이 겹치는 일이 없어서 조용하고 코로나 거리두기도 안심이였어요. 시티뷰로 했는데 영빈관(한옥)+도시뷰라 낮에도 야경도 일출도 넘 멋있습니다. 침구류는 제가 가본 호텔중에서 제일 편해서 한번도 안깨고 푹 잤어요. 직원분들도 다 친절하고 서비스도 좋았어요.,"뷰 (불멍, 물멍, 일몰, 일출, 야경, 자연)",룸컨디션(가구 / 시설),친절 / 서비스
26725,2021-12-01,서울,서울 신라호텔,아침식사도 좋았고 위치나 주변환경도 좋았습니다. 직원들도 서비스 정신이 투철하여 불편함 없이 편안하게 휴가를 마무리하게 되었습니다. 다음에도 다시 방문하고 싶을 정도네요^^,"식사 (조식, 석식, 룸서비스)",교통 / 접근성,친절 / 서비스
26726,2021-12-01,서울,서울 신라호텔,직원 분들이 굉장히 친절하고 helpful합니다. 체크인 방식이 굉장히 마음에 들었고 룸도 깔끔해서 너무 좋았습니다.,친절 / 서비스,룸컨디션(가구 / 시설),
26727,2021-12-01,서울,서울 신라호텔,"우선 직원들의 서비스가 너무 좋아요!! 모든 직원들이 너무 친절하셔서 행복했어요. 영빈관뷰도 좋았고, 룸서비스도 훌륭했어요.  지어진지 꽤 되었어도 모든 시설이 너무 깨끗하고 편리했어요! 신라호텔은 침구가 최곱니다 진짜",친절 / 서비스,룸컨디션(가구 / 시설),
