Date,Region,Hotel,room_type,Score,Title,review_positive,review_negative
2021년 10월,부산,부산 숙박닷컴 게스트하우스,6베드 여성 전용 도미토리룸 내 침대,10,"
강력 추천
","너무 깨끗하고,좋아요.가족분들이 운영하다보니깐,
청결에 신경많이 쓰시고,친절하시고 침구도 깨끗하고,여자,남자층 나눠져있어서 엄청 편안해요.
코로나때문에 숙박시설 걱정되면 여기로 오세요.
진짜 깨끗하고 좋아요","11시부터 3시까지 청소및 소독때문에 무조건 방을 비워줘야해서 그게 조금 불편하지만,그것도  숙박객들 건강을 위한거니 괜찮아요."
2019년 4월,부산,부산 숙박닷컴 게스트하우스,"
쿼드러플룸 - 공용 욕실
",5.8,"
보통
",조식은 좋구 위치도 괜찮았는데..,소음이 많아 불편.. 카드 결제도 안되고..
2019년 3월,부산,부산 숙박닷컴 게스트하우스,6베드 남성 전용 도미토리룸 내 침대,2.5,"
매우 나쁨
",직원불만이응대 그리고 반가지요금,직원불만이응대 그리고 반가지요금
2020년 7월,부산,부산 숙박닷컴 게스트하우스,,9.0,"
최고
",조용하고 청결함이 좋았습니다.,
2019년 6월,부산,부산 숙박닷컴 게스트하우스,,8.8,"
우수함
",청결했다,방음이 안되서 옆방에서 새벽까지 큰소리로 떠들어서 잠을 못잠.
2019년 8월,부산,부산 숙박닷컴 게스트하우스,"
여성 전용 도미토리룸 
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,부산 숙박닷컴 게스트하우스,"
여성 전용 도미토리룸 
",8.5,"
매우 좋음
",작성한 내용이 없습니다,
2019년 4월,부산,부산 숙박닷컴 게스트하우스,6베드 남성 전용 도미토리룸 내 침대,7.5,"
좋음
",작성한 내용이 없습니다,
2019년 7월,부산,부산 숙박닷컴 게스트하우스,"
혼성 도미토리룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 10월,부산,부산 숙박닷컴 게스트하우스,,5.8,"
보통
",작성한 내용이 없습니다,
,부산,부산 숙박닷컴 게스트하우스,,,,,
,부산,부산 숙박닷컴 게스트하우스,,,,,
,부산,부산 숙박닷컴 게스트하우스,,,,,
,부산,부산 숙박닷컴 게스트하우스,,,,,
,부산,부산 숙박닷컴 게스트하우스,,,,,
2019년 3월,부산,부산 관광 호텔,"
수페리어 트윈룸
",10,"
강력 추천
","난방시설도 좋았고요~ 아침 식사도 넘 만족스러웠습니다 아침 식사시 남편이 스프가 맛있다고 한번을 더 먹었네요^^
저녁에 도착해서 information 에서 손님들을 맞이하시는 직원분의 미소가 있어서  더욱 더 좋았습니다 *^^*",아쉬운점은 없어요
2020년 1월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",9.0,"
최고
","편안히 잘수있는 불빛들과 조용해서 잠이 잘왔고,
숙면하기에 좋은 장소 같았다.","뭔가 사람이 없이 우리만 있는 느낌으로
살짝 무서운 느낌이 들기도 했고
건물 주변이 좀 지저분했던것 같다."
2019년 12월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",7.0,"
좋음
",교통이 편리함.,없음
2019년 11월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",7.0,"
좋음
",편리한 위치. 저렴한 가격. 가족보다는 단체여행에 괜찮을것 같음,"다른건 괜찮았으나 침대가 좀 좁고 스프링 침대라서 그런지 옆사람이 뒤척이면 스프링이 울려서 잠을 설침.
더블말고 싱글 2개로 자는게 편할것 같음."
2019년 6월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",8.8,"
우수함
","남포동 걸어서 이동하기 완전 좋구요
객실도 청결 굿굿
가성비 좋아요",
2019년 3월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",7.1,"
잘 다녀왔습니다.
","위치적으로 좋았습니다. 숙소도 오래된듯했지만, 깔끔해서 편하게 쉬었습니다.","조식을 12,000원주고 구매해서 먹었는데, 부모님과 먹기에는 너무 민망한 수준이였어요;;; 그 돈으로 차라리 근처로 나가서 밥을 먹는데 더 푸짐하고 맛나게 먹었을 것 같아요- 제일 아쉬운 부분입니다. 한국사람의 아침 식단으로는 좀 안 맞는 음식들이였습니다."
2019년 2월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",9.0,"
최고
",깨끗하고 주변관광도 하기 좋았어요,
2020년 2월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",5.0,"
그럭저럭
",주차등 불친절,주차등 불친절
2019년 12월,부산,부산 관광 호텔,"
수페리어 더블룸
",5.0,"
그럭저럭
",위치가 좋고 직원분들이 친절했습니다.,"침대가 너무 딱딱했고, 베개가 낮은데 하나밖에 없어서 숙면을 취하기 곤란했으며 침대와 욕실에 머리카락이 있었음"
2019년 11월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",6.0,"
만족
",가격이 싸다,시설이 좀 불편하다
2019년 8월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",10,"
강력 추천
","위치및청결도
좋았고
직원친절도좋았읍니다",내부장식장이 노후된점
2019년 8월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",10,"
강력 추천
",깨끗하고 직원 분들도 다 친절하셔서 편안하게 하루 묵었다 가용 ❗️ 다음에도 올 거에용,
2019년 6월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",10,"
편리한 위치, 저렴한 가격
","위치가 좋아 감천문화마을, 깡통야시장, 남포동 등 이동이 편리했고
아침에 아이와 용두산공원을 산책하니 좋았습니다
어메니티도 완벽히 구비되어있습니다.",내부시설이 간단하나 불편은 없었습니다
2019년 6월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",4.6,"
실망스러움
",위치가 좋습니다.,옆방에서 떠드는 소음에 피곤했습니다.
2019년 5월,부산,부산 관광 호텔,"
수페리어 더블룸
",9.6,"
잘 쉬다 갑니다. 다음에 또 올듯..
","위치가 굉장히 좋았어요. 
직원분들께 물어보는것도 굉장히 친절히 답해줬고// 
침구류도 깔끔하고 화장실도 청소가 잘되어있었네요 
창문도 크고 ^ ^","환풍기 소리가 굉장히 컸네요..
전기를 다 끄고 잤어요.어떻게 끄는지를 몰라서 ㅎㅎ;;
키뽑아서 다 껐는데도 뭔가 팬이 돌아가는 소리가 아주 작게 들리네요
그게 약간거슬림.."
2021년 12월,부산,부산 관광 호텔,"
수페리어 더블룸
",7.0,"
좋음
",작성한 내용이 없습니다,
2020년 8월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 10월,부산,부산 관광 호텔,"
수페리어 더블룸
",6.2,"
만족
",작성한 내용이 없습니다,
2019년 11월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",9.0,"
최고
",작성한 내용이 없습니다,
2019년 10월,부산,부산 관광 호텔,"
수페리어 트윈룸
",7.1,"
좋음
",작성한 내용이 없습니다,
2019년 9월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 5월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 3월,부산,부산 관광 호텔,"
수페리어 더블룸
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 3월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",8.3,"
매우 좋음
",작성한 내용이 없습니다,
2020년 8월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2020년 8월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",10,"
강력 추천
",작성한 내용이 없습니다,
2020년 8월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 12월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",6.0,"
만족
",작성한 내용이 없습니다,
2019년 8월,부산,부산 관광 호텔,"
수페리어 더블룸
",9.6,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,부산 관광 호텔,"
 스탠다드 더블룸 - 흡연실 
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,부산 관광 호텔,"
수페리어 더블룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 2월,부산,부산 관광 호텔,"
스탠다드 트윈룸 - 흡연실 
",2.5,"
매우 나쁨
",작성한 내용이 없습니다,
2019년 12월,부산,부산 관광 호텔,,8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 7월,부산,부산 관광 호텔,,7.9,"
좋음
",작성한 내용이 없습니다,
2019년 8월,부산,부산 관광 호텔,,5.8,"
보통
",작성한 내용이 없습니다,
,부산,부산 관광 호텔,,,,,
,부산,부산 관광 호텔,,,,,
,부산,부산 관광 호텔,,,,,
,부산,부산 관광 호텔,,,,,
,부산,부산 관광 호텔,,,,,
2019년 3월,부산,센스 모텔,"
디럭스 트리플룸
",10,"
강력 추천
",숙소는 청결했으며 직원분도 친절하여 편안하게 이용했습니다.,아쉬는 점은 없음.
2020년 8월,부산,센스 모텔,"
디럭스 트리플룸
",8.0,"
매우 좋음
",가족여행으로 찾은 부산..... 관광지로 부터는 조금 떨어져있지만 가성비 대비 대 만족입니다.,
2019년 7월,부산,센스 모텔,"
더블룸/트윈룸 - 전용 욕실
",7.5,"
부산락페가려고 묵었던 숙소
","부산락페스티벌에 가려고 묵었던 숙소입니다, 삼락생태공원이랑 걸어서 20분정도입니다. 4명이서 묵으려고 잡은 숙소인데 킹침대1개+더블침대1개+싱글침대1개여서 5~6명도 가능할 것 같습니다.",체크인이 6시였던게 좀 불편했습니다. 짐은 그 이전에도 맡겨주셨어용.
2019년 7월,부산,센스 모텔,"
스탠다드 더블룸
",7.5,"
센스모텔 센스있더이다!
","위치도 사상지하철역 매우 가깝고 욕조가 바다같다면 과장일까!
TV 도 크고 화질 짱.
카운터에 들어서자  예약했냐? 그렇다하니 이름 묻고 두말없이 
키이를 내어 주더이다. 타월도 넉넉하고 방도 제법 크더이다. 
에어컨도 빠방하고.. 미국같으면 이정도 200$ 짜리이다라고 스스로 말하게 되더라고요.","하필이면 인터넷이 고장이었든지..
바로 잤으니 필요도 없었지만.."
2019년 5월,부산,센스 모텔,"
스탠다드 더블룸
",8.3,"
매우 좋음
","위치
넓은 공간
가성비 나쁘지 않음",담배 쩐 냄새
2020년 6월,부산,센스 모텔,"
더블룸/트윈룸 - 전용 욕실
",2.0,"
가격대비별로
",다인숙박가능한점,더러워요 끈적거리구..
2020년 1월,부산,센스 모텔,"
스탠다드 더블룸
",6.0,"
만족
","옆 호실이 너무 시끄러웠어요.
새벽에 조금 추었답니다.","옆 호실이 너무 시끄러웠어요.
새벽에 조금 추었답니다."
2019년 11월,부산,센스 모텔,"
더블룸/트윈룸 - 전용 욕실
",6.0,"
저렴한 가격의 좋은 교통 위치
","저렴한 가격에 5인 가족이 하루 머물기에는 아주 좋은 조건이였습니다.
그리고 교통이 좋아  이동하기가 편합니다.  숙소앞  먹거리 촌이 많아
먹을 것이 아주 많아요.","가격은 저렴하고 좋았으나  조금 오래된 시설이라 그런지
쾌쾌한 냄새가 조금 났습니다.   모기가 많아  11월 말인 지금도
모기에 물렸습니다.  그래도  하루 쯤 지내기 괜찮은 
곳입니다."
2019년 3월,부산,센스 모텔,"
스탠다드 더블룸
",10,"
강력 추천
","마지막날 김해 공항을 이용한다면 위치는 상당히 좋습니다. 경전철 타고 10분만 가면 됩니다.
사상역 근처에 맛집,술집 걸어서 5분거리 입니다.
숙소 또한 깔금하게 정돈 잘 되어 있습니다.",
2019년 3월,부산,센스 모텔,"
더블룸/트윈룸 - 전용 욕실
",6.2,"
가성비에 장점 있으나 단점도 만만치 않음
","사상터미널 인근, 주변 식당 선택등에 용이함, 8층 큰방들 가족들 사용하기에는 가성비에서는 메리트 있음.
But, 화장실과 욕실구조 이상함, 욕실이 8층 지붕과 연결된방 있음, 외부 조명 분위기가 가족들과 함께하기에는 약간 좀 그런쪽임 (7세, 5세 여자아이들이라 여기저기 붙어있는 핑크, 빨강 하트무늬가 예쁘다고 해줘서 다행 ㅡㅡ;;), 소소한 점들에서 청결에 문제 있는 것들이 종종 눈에 띄임.
이 모든것을 상쇄할만한 넓은면적+가성비가 있으니 사상터미널 or 김해공항 이용할 타이밍 때문에 여럿이서 하룻밤 지내기에는 나름 의미있음. 상황에 맞게 잘 선택하세요. SNS 후기 올리면 10% 할인 있어서 좋은 후기만 왕창 올라오니 후기 잘 골라서 읽으세요",
2022년 1월,부산,센스 모텔,"
스탠다드 더블룸
",7.0,"
좋음
",작성한 내용이 없습니다,
2021년 7월,부산,센스 모텔,"
패밀리룸
",8.0,"
매우 좋음
",작성한 내용이 없습니다,
2019년 8월,부산,센스 모텔,"
스탠다드 더블룸
",7.5,"
좋음
",작성한 내용이 없습니다,
2019년 5월,부산,센스 모텔,"
스탠다드 더블룸
",8.3,"
매우 좋음
",작성한 내용이 없습니다,
2021년 12월,부산,센스 모텔,"
디럭스 트리플룸
",6.0,"
만족
",작성한 내용이 없습니다,
2021년 10월,부산,센스 모텔,"
패밀리룸
",4.0,"
실망스러움
",작성한 내용이 없습니다,
2020년 12월,부산,센스 모텔,"
패밀리룸
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2020년 5월,부산,센스 모텔,"
패밀리룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 3월,부산,센스 모텔,"
디럭스 트리플룸
",10,"
강력 추천
",작성한 내용이 없습니다,
2019년 2월,부산,센스 모텔,"
더블룸/트윈룸 - 전용 욕실
",5.0,"
그럭저럭
",작성한 내용이 없습니다,
2019년 6월,부산,브라운도트 호텔 신호,"
더블룸 - 바다 전망
",10,"
다음에 꼭 다시 들리겠습니다.
","가격대비 룸 상태, 전망 모두 좋았습니다. 
조식은 먹지 않았지만 혼자 조용히 쉬고 오기에 정말 만족스러웠어요.","근처에 혼자 식사할 곳이 없어서, 룸서비스가 없었던 점이 좀 불편했어요.
호텔 내부에 카페나, 바 혹은 레스토랑이 있으면 금상첨화 일것 같아요."
2019년 9월,부산,브라운도트 호텔 신호,"
더블룸 - 바다 전망
",7.9,"
바다가 보여서 좋아요
","바다가 보여서 좋아요. 
깔끔합니다.
근처에 공원이 있어요.",더 괜찮은 조식이 제공되면 좋을것 같아요
